,address,block,coordinates,cuisine_type,dining_category,feature,index,meal,name,phonenumber,price,rating,rating_atmosphere,rating_food,rating_service,rating_value,review_number,special_diets
0,"200 Middle Road Hotel G Singapore, Singapore 188980 Singapore",Central Area/City Area,"1.300617,103.85139","French, Bar, European, Wine Bar","[u'$$ - $$$, French, Bar, European']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Parking Available",68,"Breakfast, Lunch, Dinner, Brunch",Ginett Restaurant & Wine Bar,tel:+65 6809 7989,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,269 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"1 Cuscaden Road The Regent Singapore, Singapore 249715 Singapore",Central Area/City Area,"1.304956,103.82499",,"[u'$$ - $$$, International']",,69,,Tea Lounge at Regent Singapore,tel:+65 6725 3246,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,334 reviews,
0,"48 Bukit Pasoh Road 01-01, Singapore 089859 Singapore",Outram,"1.279764,103.8404","Wine Bar, European, Asian, Singaporean","[u'$$ - $$$, Wine Bar, European, Asian']",,70,"Lunch, Dinner, Drinks",The Wine & Gourmet Friends (Wine & Pork Specialist),tel:+65 6224 1982,S$10 - S$60,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,74 reviews,
0,"8 Stanley Street, Singapore 068727 Singapore",Outram,"1.28014,103.84778","Japanese, Bar, Asian","[u'$$ - $$$, Japanese, Bar, Asian']","Takeout, Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service",71,"Lunch, Dinner, Drinks",ShuKuu Izakaya & Sake Bar,tel:+65 6327 9240,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,270 reviews,Gluten Free Options
0,"320 Orchard Road Singapore Marriott Tang Plaza Hotel Singapore Marriott Tang Plaza Hotel, Singapore 238865 Singapore",Boulevard,"1.305204,103.832634",,"[u'$$ - $$$, Singaporean, Vegetarian Friendly, Vegan Options']",,72,,Marriott Cafe,tel:+65 6831 4605,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,"1,242 reviews",
0,"38 Tras Street #38-40, Singapore 078977 Singapore",Outram,"1.278349,103.844444","Japanese, Spanish","[u'$$$$, Japanese, Spanish, Gluten Free Options']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",73,"Lunch, Dinner",Bam! Restaurant,tel:+65 6226 0500,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,185 reviews,Gluten Free Options
0,"60 Race Course Road, Singapore 218567 Singapore",Little India,"1.308564,103.851006","Indian, Asian","[u'$$ - $$$, Indian, Asian, Vegetarian Friendly']",,74,,Aromas of India,tel:+65 6256 2448,S$14 - S$35,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,427 reviews,"Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options"
0,"18 Bukit Pasoh Road, Singapore 089832 Singapore",Outram,"1.279111,103.84071",,"[u'$$ - $$$, Bar, Seafood, Gluten Free Options']",,75,,Humpback,tel:+65 9772 9896,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,213 reviews,
0,"#01-02 Red Dot Traffic Building 32 Maxwell Road, #01-02/03 Maxwell Chambers, Singapore 069115 Singapore",Central Business District,"1.27706,103.84667","Italian, European","[u'$$$$, Italian, European, Vegetarian Friendly']",,76,"Lunch, Dinner, After-hours",Otto Ristorante,tel:+65 6227 6819,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,289 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"175 Bencoolen Street Burlington Square, Singapore 189649 Singapore",Central Area/City Area,"1.3027,103.85276","Chinese, Asian, Singaporean","[u'$$ - $$$, Chinese, Asian, Singaporean']",,77,"Lunch, Dinner, After-hours",Wing Seong Fatty's (Albert) Restaurant,tel:+65 6338 1087,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,657 reviews,"Vegetarian Friendly, Vegan Options"
0,"14 Aliwal Street 2nd Floor, Singapore 199907 Singapore",Central Area/City Area,"1.302044,103.86117",,"[u'$$ - $$$, French, Bar, European']",,78,,13% Gastro Wine,tel:+65 6291 6816,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,111 reviews,
0,"2 Bayfront Avenue Marina Bay Sands The Shoppes at Marina Bay Sands, B1-71 , Galleria Level, Singapore 018972 Singapore",Marina Bay,"1.28539,103.85949",,"[u'$$$$, American, Steakhouse, European']",,79,,Cut by Wolfgang Puck,tel:+65 6688 8517,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,"1,274 reviews",
0,"320 Orchard Road Singapore Marriott Tang Plaza Hotel Singapore Marriott Tang Plaza Hotel, Singapore 238865 Singapore",Boulevard,"1.305426,103.83316","Chinese, Asian","[u'$$$$, Chinese, Asian, Vegetarian Friendly']",,80,,Wan Hao Chinese Restaurant,tel:+65 6831 4605,S$28 - S$69,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,497 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"5 Raffles Avenue, Marina Square, Singapore 039797 Singapore",Marina Centre,"1.290815,103.858",,"[u'$$$$, Indian, European, Asian']",,81,,Melt Cafe,tel:+65 6885 3500,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,820 reviews,
0,"7 Raffles Boulevard Pan Pacific Hotel Pan Pacific Singapore, Singapore 039595 Singapore",Marina Centre,"1.291777,103.859276",,"[u'$$ - $$$, Chinese, Barbecue, Asian']",,82,,Edge,tel:+65 6826 8240,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,935 reviews,
0,"15 Merbau Road Next Robertson Quay Hotel, Singapore 239032 Singapore",Robertson Quay,"1.290879,103.84191",,"[u'$$ - $$$, Italian, Pizza, Mediterranean']",,83,,Rosso Vino,tel:+65 6733 7735,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,907 reviews,
0,"462 Upper East Coast Road, Singapore 466508 Singapore",Bayshore,"1.314623,103.941605","Chinese, Seafood, Asian, Singaporean","[u'$$ - $$$, Chinese, Seafood, Asian']","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts Credit Cards, Table Service, Waterfront, BYOB",84,"Lunch, Dinner, After-hours",Hua Yu Wee Seafood,tel:+65 6442 9313,,4.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,240 reviews,
0,"201 Victoria Street Bugis+ 05-07 Bugis, Singapore 188067 Singapore",Central Area/City Area,"1.299186,103.8543","Bar, Pub, Singaporean","[u'$$ - $$$, Bar, Pub, Singaporean']","Reservations, Seating, Television, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Live Music",85,Dinner,Hood Bar & Music,tel:+65 6221 8846,,4.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,252 reviews,
0,"22 Orange Grove Road Shangri-La Hotel 22 Orange Grove Road, Singapore 258350 Singapore",Tanglin,"1.311686,103.826546",,"[u'$$ - $$$, Indian, Seafood, Asian']",,86,,The Line,tel:+65 6213 4275,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,"1,689 reviews",
0,"270 Orchard Road Grand Park Orchard Grand Park Orchard, Level 4, Singapore 238857 Singapore",Boulevard,"1.303556,103.83603",Bar,"[u'$$ - $$$, Bar']",,87,"Dinner, Drinks",Bar Canary,tel:+65 6603 8854,S$28 - S$55,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,157 reviews,
0,"25 Scotts Road Scottswalk Royal Plaza on Scotts, Singapore 228220 Singapore",Central Area/City Area,"1.307245,103.832054",,"[u'$$ - $$$, Indian, Seafood, Sushi']",,88,,Carousel Buffet,tel:+65 6219 3780,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,"2,503 reviews",
0,"600 North Bridge Road Parkview Square Parkview Square, Singapore 188778 Singapore",Central Area/City Area,"1.299942,103.85779",,"[u'$$ - $$$, European, Wine Bar, Bar']",,89,,ATLAS Bar,tel:+65 6396 4466,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,466 reviews,
0,"1 Cuscaden Road The Regent Singapore Regent Singapore, Level 2, Singapore 249715 Singapore",Central Area/City Area,"1.304405,103.82469",,"[u'$$$$, Italian, Mediterranean, European']",,90,,Basilico,tel:+65 6725 3232,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,879 reviews,
0,"112 Middle Road Midland House 01-00A Midland House, Singapore 188970 Singapore",Central Area/City Area,"1.299028,103.85368","Seafood, Soups, Asian, Korean","[u'$$ - $$$, Seafood, Soups, Asian']",,91,"Lunch, Dinner, After-hours, Drinks",Captain K,tel:+65 6255 5744,S$15 - S$50,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,283 reviews,
0,"435 Orchard Road Wisma Atria Japan Food Town, 4F Wisma Atria #04-45, Singapore 238877 Singapore",Boulevard,"1.303724,103.83336","Japanese, Asian","[u'$$ - $$$, Japanese, Asian, Vegetarian Friendly']",,92,,Inaniwa Yosuke,tel:+65 6262 3279,S$19 - S$53,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,197 reviews,"Vegetarian Friendly, Vegan Options"
0,"1 St. Andrew's Road National Gallery Singapore #02-01, The National Gallery, City Hall Wing, Singapore 178957 Singapore",City Hall,"1.290579,103.85204","Asian, Singaporean","[u'$$ - $$$, Asian, Singaporean, Vegetarian Friendly']","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",93,"Lunch, Dinner",The National Kitchen by Violet Oon at the National Gallery,tel:+65 9834 9935,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,"1,044 reviews","Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"29 Tanglin Road St. Regis Hotel Singapore The St. Regis Singapore, Singapore 247911 Singapore",Central Area/City Area,"1.305328,103.82616",,"[u'$$$$, French, European, Contemporary']",,94,,Brasserie Les Saveurs,tel:+65 6506 6860,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,624 reviews,
0,"10 Bayfront Avenue Marina Bay Sands 2 Marina Bay Sands, Singapore 018956 Singapore",Marina Bay,"1.284114,103.858376",,"[u'$$$$, Japanese, Seafood, Asian']",,95,,Waku Ghin,tel:+65 6688 8507,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,346 reviews,
0,"80 Middle Road Level 1, InterContinental Singapore, Singapore 188966 Singapore",Central Area/City Area,"1.298593,103.85518",European,"[u'$$$$, European, Vegetarian Friendly, Gluten Free Options']",,96,,Ash & Elm,tel:+65 6825 1008,S$15 - S$50,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,326 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"30 Victoria Street Chijmes #02-01 Chijmes, Singapore 187996 Singapore",City Hall,"1.294885,103.8524",,"[u'$$ - $$$, Asian, Singaporean, Vegetarian Friendly']",,97,,Coriander Leaf @ Chijmes,tel:+65 6837 0142,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,484 reviews,
0,"10 Bayfront Avenue Marina Bay Sands Tower 2 Floor 57 Marina Bay Sands, Singapore 018956 Singapore",Marina Bay,"1.283611,103.86053","Bar, International, Asian","[u'$$$$, Bar, International, Asian']",,98,,Spago Bar & Lounge,tel:+65 6688 9955,S$31 - S$150,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,340 reviews,Vegetarian Friendly
0,"4 Hillview Rise The Hillier #02-05/06, Singapore 667979 Singapore",Bukit Batok,"1.363342,103.76459","Italian, European, Wine Bar","[u'$$ - $$$, Italian, European, Wine Bar']",,99,"Lunch, Dinner, Brunch",Wine Connection Bistro at HillV2,tel:+65 6710 7138,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,572 reviews,"Vegetarian Friendly, Vegan Options"
0,"5 Raffles Avenue, Marina Square, Singapore 039797 Singapore",Marina Centre,"1.291312,103.8584",,"[u'$$$$, Chinese, Asian, Vegetarian Friendly']",,100,,Cherry Garden,tel:+65 6885 3500,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,488 reviews,
0,"10 Dempsey Road Blk10, Singapore 247700 Singapore",Tanglin,"1.303384,103.810326",,"[u'$$ - $$$, Mediterranean, European, Greek']",,101,,Blu Kouzina,tel:+65 9728 7514,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,"1,298 reviews",
0,"25 Mohamed Sultan Road, Singapore 238969 Singapore",Central Area/City Area,"1.293255,103.84126",,"[u'$$$$, Italian, Steakhouse, European']",,102,,Bistecca Tuscan Steakhouse,tel:+65 6735 6739,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,528 reviews,
0,"40 Hongkong Street, Singapore 059679 Singapore",Central Area/City Area,"1.287429,103.84747","Mediterranean, European, Spanish","[u'$$ - $$$, Mediterranean, European, Spanish']","Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Credit Cards, Table Service",103,"Lunch, Dinner",FOC Restaurant,tel:+65 6100 4040,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,630 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"10 Coleman Street Grand Park City Hall Level 3, Grand Park City Hall, Singapore 179809 Singapore",City Hall,"1.292493,103.85005",,"[u'$$ - $$$, Grill, Contemporary, Bar']",,104,,Tablescape Restaurant & Bar,tel:+65 6432 5566,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,102 reviews,
0,"118 Telok Ayer Street, Singapore 068587 Singapore",Outram,"1.280466,103.84753","Bar, Contemporary","[u'$$ - $$$, Bar, Contemporary']","Accepts American Express, Accepts Mastercard, Accepts Visa, Reservations, Seating, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",105,"Dinner, Drinks",Bitters & Love,tel:+65 6438 1836,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,250 reviews,
0,"72 Bussorah Street, Singapore 199485 Singapore",Central Area/City Area,"1.300974,103.86009",,"[u'$$ - $$$, Lebanese, Mediterranean, Middle Eastern']",,106,,Beirut,tel:+65 6341 7728,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,436 reviews,
0,"8 Raffles Avenue #02-23 Esplanade Mall 8 Raffles Avenue #02-23, Singapore 039802 Singapore",Marina Centre,"1.289729,103.85621","Singaporean, Asian, Fusion","[u'$$$$, Singaporean, Asian, Fusion']","Reservations, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",107,"Lunch, Dinner",Restaurant Labyrinth,tel:+65 6223 4098,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,325 reviews,
0,"20 Craig Road Craig Place Craig Place #01-02, Singapore 089692 Singapore",Outram,"1.277731,103.8423",,"[u'$$$$, Mediterranean, European, Spanish']",,108,,Binomio,tel:+65 6557 0547,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,500 reviews,
0,"22 Orange Grove Road Shangri-La Hotel Shangri-la Hotel, Tower Wing, Singapore 258350 Singapore",Tanglin,"1.311558,103.82648","Asian, Bar, Singaporean","[u'$$ - $$$, Asian, Bar, Singaporean']",,109,"Lunch, Dinner, Brunch, Breakfast, After-hours, Drinks",The Lobby Lounge,tel:+65 6213 4398,S$8 - S$36,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,108 reviews,
0,"138 Market Street #40-01 Capitagreen Level 40 CapitaGreen Rooftop, Singapore 048946 Singapore",Raffles Place,"1.281965,103.85047",,"[u'$$$$, French, Seafood, Mediterranean']",,110,,Artemis Grill,tel:+65 6635 8677,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,469 reviews,
0,"39 Scotts Road Sheraton Towers Hotel Sheraton Towers Singapore, Singapore 228230 Singapore",Central Area/City Area,"1.311472,103.83664","Chinese, Asian","[u'$$$$, Chinese, Asian, Vegetarian Friendly']","Takeout, Reservations, Private Dining, Seating, Validated Parking, Wheelchair Accessible, Serves Alcohol, Table Service",111,"Lunch, Dinner",Li Bai Cantonese Restaurant,tel:+65 6839 5623,S$7 - S$14,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,190 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"1 Cuscaden Road The Regent Singapore 3F The Regent Singapore, Singapore 249715 Singapore",Central Area/City Area,"1.304261,103.82457","Chinese, Asian","[u'$$$$, Chinese, Asian, Vegetarian Friendly']",,112,"Lunch, Dinner, Brunch",Summer Palace,tel:+65 6725 3288,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,177 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"15 Hoe Chiang Road Tower Fifteen Level 1, Singapore 089316 Singapore",Anson,"1.27393,103.84205","French, Asian","[u'$$$$, French, Asian, Gluten Free Options']",,113,,The Rabbit Stash,tel:+65 9858 8607,S$55 - S$111,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,209 reviews,Gluten Free Options
0,"6 Raffles Boulevard Marina Square, Singapore 039594 Singapore",Marina Centre,"1.291648,103.85734",,"[u'$$ - $$$, Seafood, Asian, Singaporean']",,114,,Aquamarine @ Marina Mandarin,tel:+65 6845 1111,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,692 reviews,
0,"80 Middle Road Level 1, InterContinental Singapore, Singapore 188966 Singapore",Central Area/City Area,"1.298181,103.85505","Asian, International","[u'$$$$, Asian, International, Vegetarian Friendly']",,115,,The Lobby Lounge at InterContinental Singapore,tel:+65 6825 1008,S$21 - S$42,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,235 reviews,Vegetarian Friendly
0,"80 Collyer Quay Clifford Pier Clifford Pier, Singapore 049326 Singapore", from Marina Bay,"1.28432,103.853905","Italian, European","[u'$$ - $$$, Italian, European']",,116,"Dinner, Lunch, Brunch",The Floating Donut Company,tel:+65 9756 8666,S$29 - S$79,5.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,54 reviews,
0,"2 Bayfront Avenue Marina Bay Sands The Shoppes at Marina Bay Sands #B2-65/68A, Singapore 018972 Singapore",Marina Bay,"1.285329,103.85987",International,"[u'$$ - $$$, International']","Takeout, Reservations, Outdoor Seating, Seating, Accepts American Express, Accepts Mastercard, Accepts Visa, Parking Available, Accepts Credit Cards",117,"Dinner, Lunch, Drinks",TWG Tea Garden at Marina Bay Sands,tel:+65 6565 1837,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,361 reviews,
0,"1 Empress Place #01-03 Empress Place Building Asian Civilisations Museum, Singapore 179555 Singapore",City Hall,"1.287242,103.85143","Chinese, Singaporean","[u'$$ - $$$, Chinese, Singaporean, Vegetarian Friendly']",,118,"Lunch, Dinner, Brunch",Empress,tel:+65 6776 0777,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,426 reviews,"Vegetarian Friendly, Gluten Free Options"
